 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.3888 -1.3658 -1.3468 -1.3316 -1.3199 -1.3103 -1.3011 -1.2908 -1.2791 -1.2659
 -1.2516 -1.2371 -1.2234 -1.2099 -1.2070 -1.1832 -1.1701 -1.1749 -1.1916
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.3109 -2.2327 -2.1683 -2.1110 -2.0558 -1.9934 -1.9150 -1.8207 -1.7324 -1.6524
 -1.5792 -1.5119 -1.4501 -1.3957 -1.3478 -1.2519 -1.1852 -1.1482 -1.1404
 -2.1780 -2.0925 -2.0261 -1.9724 -1.9253 -1.8777 -1.8193 -1.7518 -1.6861 -1.6237
 -1.5631 -1.5041 -1.4484 -1.3979 -1.3531 -1.2641 -1.2035 -1.1703 -1.1633 -1.1755
 -2.0827 -1.9909 -1.9196 -1.8646 -1.8207 -1.7821 -1.7403 -1.6919 -1.6432 -1.5952
 -1.5469 -1.4972 -1.4473 -1.4003 -1.3581 -1.2747 -1.2187 -1.1882 -1.1814 -1.1930
 -1.2155
 -1.9786 -1.8855 -1.8249 -1.7783 -1.7377 -1.7032 -1.6711 -1.6364 -1.6003 -1.5638
 -1.5264 -1.4868 -1.4443 -1.4015 -1.3618 -1.2830 -1.2307 -1.2023 -1.1958 -1.2070
 -1.2293 -1.2572
 -1.9448 -1.8244 -1.7347 -1.6727 -1.6357 -1.6183 -1.6051 -1.5853 -1.5597 -1.5315
 -1.5018 -1.4706 -1.4367 -1.3998 -1.3632 -1.2886 -1.2394 -1.2128 -1.2070 -1.2179
 -1.2404 -1.2686 -1.3000 -1.3344
 -1.9397 -1.8164 -1.7152 -1.6354 -1.5759 -1.5346 -1.5093 -1.4984 -1.4970 -1.4910
 -1.4744 -1.4505 -1.4231 -1.3932 -1.3612 -1.2913 -1.2449 -1.2200 -1.2148 -1.2260
 -1.2490 -1.2782 -1.3103 -1.3445 -1.3808 -1.4197 -1.4615 -1.5079 -1.5588 -1.6093
 -1.9373 -1.8161 -1.7133 -1.6284 -1.5605 -1.5077 -1.4680 -1.4392 -1.4202 -1.4119
 -1.4122 -1.4106 -1.3996 -1.3794 -1.3541 -1.2908 -1.2472 -1.2239 -1.2193 -1.2308
 -1.2545 -1.2854 -1.3191 -1.3541 -1.3906 -1.4287 -1.4688 -1.5118 -1.5587 -1.6104
 -1.6631
 -1.9225 -1.8099 -1.7115 -1.6277 -1.5579 -1.5007 -1.4546 -1.4180 -1.3892 -1.3673
 -1.3521 -1.3448 -1.3438 -1.3414 -1.3327 -1.2865 -1.2461 -1.2245 -1.2204 -1.2322
 -1.2565 -1.2891 -1.3252 -1.3623 -1.4000 -1.4384 -1.4782 -1.5195 -1.5630 -1.6105
 -1.6636
 -1.8859 -1.7863 -1.6973 -1.6195 -1.5529 -1.4965 -1.4488 -1.4086 -1.3752 -1.3475
 -1.3249 -1.3071 -1.2948 -1.2886 -1.2860 -1.2712 -1.2408 -1.2214 -1.2181 -1.2299
 -1.2547 -1.2891 -1.3281 -1.3683 -1.4084 -1.4483 -1.4888 -1.5298 -1.5722 -1.6172
 -1.6649
 -1.8298 -1.7452 -1.6671 -1.5987 -1.5387 -1.4865 -1.4413 -1.4017 -1.3671 -1.3369
 -1.3109 -1.2888 -1.2706 -1.2566 -1.2472 -1.2378 -1.2280 -1.2148 -1.2125 -1.2240
 -1.2484 -1.2836 -1.3253 -1.3691 -1.4126 -1.4552 -1.4975 -1.5394 -1.5816 -1.6248
 -1.6699
 -1.7604 -1.6881 -1.6209 -1.5617 -1.5097 -1.4642 -1.4242 -1.3885 -1.3561 -1.3267
 -1.3001 -1.2765 -1.2561 -1.2388 -1.2250 -1.2065 -1.2028 -1.2019 -1.2036 -1.2153
 -1.2390 -1.2740 -1.3172 -1.3643 -1.4118 -1.4581 -1.5033 -1.5474 -1.5909 -1.6344
 -1.6783
 -1.6850 -1.6227 -1.5647 -1.5128 -1.4674 -1.4284 -1.3946 -1.3644 -1.3367 -1.3108
 -1.2865 -1.2640 -1.2436 -1.2255 -1.2194 -1.1773 -1.1652 -1.1827 -1.1914
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.5221 -2.4382 -2.3644 -2.2934 -2.2196 -2.1316 -2.0180 -1.8817 -1.7608 -1.6611
 -1.5780 -1.5074 -1.4462 -1.3927 -1.3459 -1.2528 -1.1869 -1.1471 -1.1335
 -2.3631 -2.2721 -2.1978 -2.1333 -2.0717 -2.0041 -1.9165 -1.8149 -1.7205 -1.6385
 -1.5662 -1.5020 -1.4448 -1.3946 -1.3505 -1.2635 -1.2031 -1.1681 -1.1565 -1.1659
 -2.2489 -2.1486 -2.0692 -2.0048 -1.9497 -1.8964 -1.8324 -1.7570 -1.6835 -1.6164
 -1.5549 -1.4975 -1.4445 -1.3967 -1.3546 -1.2723 -1.2163 -1.1840 -1.1740 -1.1827
 -1.2041
 -2.1396 -2.0473 -1.9685 -1.9031 -1.8493 -1.8027 -1.7557 -1.7006 -1.6442 -1.5907
 -1.5398 -1.4906 -1.4429 -1.3981 -1.3578 -1.2792 -1.2267 -1.1968 -1.1879 -1.1962
 -1.2171 -1.2450
 -2.0650 -1.9504 -1.8463 -1.7925 -1.7550 -1.7205 -1.6847 -1.6451 -1.6025 -1.5603
 -1.5193 -1.4787 -1.4378 -1.3973 -1.3593 -1.2840 -1.2344 -1.2065 -1.1985 -1.2068
 -1.2275 -1.2555 -1.2873 -1.3222
 -2.0267 -1.8870 -1.7816 -1.7016 -1.6442 -1.6068 -1.5867 -1.5729 -1.5537 -1.5264
 -1.4947 -1.4615 -1.4275 -1.3927 -1.3582 -1.2864 -1.2394 -1.2132 -1.2061 -1.2147
 -1.2354 -1.2640 -1.2963 -1.3311 -1.3684 -1.4081 -1.4512 -1.4991 -1.5509 -1.6017
 -2.0134 -1.8780 -1.7648 -1.6728 -1.6009 -1.5466 -1.5069 -1.4790 -1.4627 -1.4559
 -1.4494 -1.4346 -1.4109 -1.3829 -1.3532 -1.2863 -1.2416 -1.2171 -1.2107 -1.2196
 -1.2406 -1.2700 -1.3038 -1.3395 -1.3770 -1.4162 -1.4578 -1.5019 -1.5501 -1.6026
 -1.6552
 -2.0101 -1.8771 -1.7628 -1.6670 -1.5885 -1.5259 -1.4770 -1.4391 -1.4099 -1.3884
 -1.3752 -1.3701 -1.3666 -1.3574 -1.3400 -1.2832 -1.2409 -1.2181 -1.2122 -1.2214
 -1.2428 -1.2732 -1.3088 -1.3465 -1.3851 -1.4247 -1.4657 -1.5084 -1.5534 -1.6021
 -1.6557
 -1.9933 -1.8682 -1.7586 -1.6642 -1.5847 -1.5192 -1.4657 -1.4222 -1.3872 -1.3589
 -1.3362 -1.3190 -1.3083 -1.3033 -1.2996 -1.2738 -1.2368 -1.2158 -1.2108 -1.2201
 -1.2419 -1.2733 -1.3111 -1.3515 -1.3924 -1.4335 -1.4753 -1.5177 -1.5614 -1.6073
 -1.6566
 -1.9579 -1.8464 -1.7446 -1.6560 -1.5795 -1.5148 -1.4607 -1.4152 -1.3770 -1.3449
 -1.3180 -1.2955 -1.2772 -1.2635 -1.2549 -1.2449 -1.2283 -1.2104 -1.2063 -1.2155
 -1.2370 -1.2689 -1.3084 -1.3517 -1.3957 -1.4394 -1.4828 -1.5261 -1.5697 -1.6143
 -1.6607
 -1.9044 -1.8063 -1.7161 -1.6346 -1.5641 -1.5035 -1.4518 -1.4074 -1.3692 -1.3360
 -1.3071 -1.2821 -1.2608 -1.2429 -1.2287 -1.2107 -1.2057 -1.2006 -1.1988 -1.2082
 -1.2292 -1.2610 -1.3014 -1.3471 -1.3945 -1.4415 -1.4878 -1.5331 -1.5779 -1.6227
 -1.6681
 -1.8395 -1.7543 -1.6742 -1.6004 -1.5361 -1.4807 -1.4333 -1.3924 -1.3568 -1.3251
 -1.2968 -1.2715 -1.2491 -1.2297 -1.2210 -1.1712 -1.1690 -1.1864 -1.1883
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.7568 -2.6736 -2.5954 -2.5137 -2.4205 -2.3016 -2.1436 -1.9535 -1.7915 -1.6689
 -1.5763 -1.5020 -1.4404 -1.3879 -1.3424 -1.2517 -1.1872 -1.1456 -1.1279
 -2.5708 -2.4797 -2.4017 -2.3287 -2.2523 -2.1610 -2.0373 -1.8913 -1.7591 -1.6527
 -1.5679 -1.4984 -1.4396 -1.3894 -1.3459 -1.2607 -1.2010 -1.1639 -1.1495 -1.1554
 -2.4327 -2.3300 -2.2464 -2.1754 -2.1095 -2.0390 -1.9480 -1.8369 -1.7300 -1.6381
 -1.5614 -1.4963 -1.4401 -1.3915 -1.3494 -1.2679 -1.2121 -1.1784 -1.1659 -1.1718
 -1.1914
 -2.3257 -2.2160 -2.1256 -2.0514 -1.9882 -1.9297 -1.8640 -1.7816 -1.6970 -1.6199
 -1.5524 -1.4930 -1.4400 -1.3932 -1.3522 -1.2736 -1.2210 -1.1897 -1.1788 -1.1847
 -1.2036 -1.2311
 -2.1860 -2.0861 -2.0109 -1.9459 -1.8869 -1.8337 -1.7825 -1.7229 -1.6580 -1.5954
 -1.5381 -1.4858 -1.4376 -1.3934 -1.3539 -1.2776 -1.2276 -1.1984 -1.1886 -1.1948
 -1.2133 -1.2405 -1.2725 -1.3080
 -2.1144 -1.9832 -1.8825 -1.8094 -1.7597 -1.7260 -1.6957 -1.6585 -1.6129 -1.5645
 -1.5175 -1.4732 -1.4311 -1.3909 -1.3537 -1.2798 -1.2321 -1.2047 -1.1957 -1.2023
 -1.2208 -1.2479 -1.2803 -1.3157 -1.3538 -1.3948 -1.4395 -1.4886 -1.5413 -1.5926
 -2.0938 -1.9507 -1.8329 -1.7392 -1.6678 -1.6149 -1.5772 -1.5517 -1.5330 -1.5133
 -1.4866 -1.4540 -1.4191 -1.3843 -1.3505 -1.2800 -1.2342 -1.2085 -1.2003 -1.2071
 -1.2258 -1.2532 -1.2864 -1.3227 -1.3610 -1.4014 -1.4442 -1.4900 -1.5397 -1.5932
 -1.6459
 -2.0907 -1.9440 -1.8193 -1.7159 -1.6327 -1.5675 -1.5170 -1.4778 -1.4474 -1.4259
 -1.4130 -1.4038 -1.3904 -1.3692 -1.3426 -1.2779 -1.2338 -1.2097 -1.2021 -1.2091
 -1.2281 -1.2561 -1.2905 -1.3283 -1.3678 -1.4085 -1.4510 -1.4951 -1.5417 -1.5919
 -1.6463
 -2.0876 -1.9420 -1.8167 -1.7100 -1.6213 -1.5491 -1.4913 -1.4453 -1.4085 -1.3787
 -1.3551 -1.3384 -1.3285 -1.3222 -1.3136 -1.2718 -1.2304 -1.2079 -1.2013 -1.2086
 -1.2278 -1.2565 -1.2924 -1.3323 -1.3738 -1.4160 -1.4591 -1.5030 -1.5483 -1.5958
 -1.6466
 -2.0732 -1.9369 -1.8143 -1.7087 -1.6187 -1.5438 -1.4822 -1.4319 -1.3908 -1.3570
 -1.3290 -1.3057 -1.2872 -1.2740 -1.2658 -1.2511 -1.2243 -1.2034 -1.1977 -1.2050
 -1.2241 -1.2533 -1.2901 -1.3322 -1.3762 -1.4207 -1.4653 -1.5100 -1.5552 -1.6014
 -1.6495
 -2.0405 -1.9158 -1.8029 -1.7008 -1.6134 -1.5390 -1.4768 -1.4250 -1.3818 -1.3455
 -1.3148 -1.2888 -1.2667 -1.2483 -1.2339 -1.2157 -1.2071 -1.1956 -1.1912 -1.1988
 -1.2177 -1.2468 -1.2843 -1.3280 -1.3747 -1.4220 -1.4691 -1.5157 -1.5620 -1.6084
 -1.6555
 -1.9913 -1.8802 -1.7768 -1.6830 -1.5991 -1.5278 -1.4673 -1.4163 -1.3733 -1.3366
 -1.3049 -1.2776 -1.2539 -1.2335 -1.2179 -1.1656 -1.1788 -1.1845 -1.1818
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.9974 -2.9246 -2.8514 -2.7666 -2.6572 -2.5054 -2.2950 -2.0397 -1.8309 -1.6837
 -1.5798 -1.5014 -1.4387 -1.3865 -1.3415 -1.2529 -1.1892 -1.1465 -1.1250
 -2.7898 -2.7071 -2.6329 -2.5570 -2.4685 -2.3522 -2.1869 -1.9861 -1.8074 -1.6727
 -1.5743 -1.4990 -1.4383 -1.3878 -1.3446 -1.2606 -1.2012 -1.1627 -1.1451 -1.1468
 -2.6271 -2.5303 -2.4496 -2.3768 -2.3027 -2.2145 -2.0927 -1.9377 -1.7878 -1.6656
 -1.5719 -1.4988 -1.4394 -1.3897 -1.3475 -1.2664 -1.2106 -1.1754 -1.1603 -1.1630
 -1.1799
 -2.5045 -2.3934 -2.3022 -2.2258 -2.1571 -2.0872 -2.0005 -1.8848 -1.7633 -1.6559
 -1.5686 -1.4984 -1.4405 -1.3916 -1.3499 -1.2710 -1.2180 -1.1854 -1.1721 -1.1755
 -1.1919 -1.2179
 -2.3795 -2.2763 -2.1837 -2.1037 -2.0343 -1.9715 -1.9069 -1.8243 -1.7297 -1.6394
 -1.5612 -1.4957 -1.4402 -1.3926 -1.3516 -1.2742 -1.2237 -1.1931 -1.1812 -1.1851
 -1.2013 -1.2268 -1.2583 -1.2936
 -2.2344 -2.1171 -2.0322 -1.9703 -1.9180 -1.8666 -1.8145 -1.7562 -1.6862 -1.6139
 -1.5471 -1.4885 -1.4371 -1.3918 -1.3520 -1.2761 -1.2275 -1.1989 -1.1878 -1.1923
 -1.2085 -1.2337 -1.2652 -1.3006 -1.3391 -1.3807 -1.4261 -1.4766 -1.5300 -1.5818
 -2.1817 -2.0389 -1.9245 -1.8370 -1.7723 -1.7259 -1.6926 -1.6623 -1.6239 -1.5758
 -1.5243 -1.4749 -1.4294 -1.3880 -1.3502 -1.2762 -1.2292 -1.2024 -1.1923 -1.1970
 -1.2135 -1.2388 -1.2706 -1.3065 -1.3451 -1.3860 -1.4295 -1.4765 -1.5277 -1.5819
 -1.6349
 -2.1678 -2.0146 -1.8860 -1.7809 -1.6980 -1.6338 -1.5843 -1.5456 -1.5149 -1.4906
 -1.4685 -1.4434 -1.4127 -1.3789 -1.3454 -1.2745 -1.2288 -1.2036 -1.1944 -1.1993
 -1.2161 -1.2418 -1.2742 -1.3111 -1.3506 -1.3918 -1.4351 -1.4803 -1.5282 -1.5798
 -1.6350
 -2.1667 -2.0100 -1.8751 -1.7615 -1.6679 -1.5927 -1.5331 -1.4854 -1.4463 -1.4139
 -1.3888 -1.3714 -1.3589 -1.3460 -1.3281 -1.2699 -1.2255 -1.2018 -1.1938 -1.1992
 -1.2164 -1.2428 -1.2761 -1.3144 -1.3555 -1.3980 -1.4418 -1.4868 -1.5334 -1.5823
 -1.6345
 -2.1690 -2.0133 -1.8765 -1.7591 -1.6601 -1.5782 -1.5117 -1.4579 -1.4143 -1.3782
 -1.3480 -1.3233 -1.3043 -1.2913 -1.2822 -1.2571 -1.2204 -1.1977 -1.1907 -1.1964
 -1.2136 -1.2404 -1.2746 -1.3142 -1.3571 -1.4015 -1.4467 -1.4924 -1.5388 -1.5865
 -1.6360
 -2.1584 -2.0103 -1.8772 -1.7594 -1.6588 -1.5739 -1.5035 -1.4458 -1.3986 -1.3596
 -1.3269 -1.2994 -1.2763 -1.2573 -1.2429 -1.2236 -1.2086 -1.1908 -1.1848 -1.1910
 -1.2082 -1.2351 -1.2699 -1.3106 -1.3553 -1.4020 -1.4493 -1.4967 -1.5441 -1.5919
 -1.6405
 -2.1301 -1.9939 -1.8682 -1.7554 -1.6552 -1.5701 -1.4984 -1.4389 -1.3897 -1.3488
 -1.3143 -1.2852 -1.2603 -1.2391 -1.2102 -1.1694 -1.1901 -1.1811 -1.1761
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -3.2144 -3.1604 -3.1020 -3.0242 -2.9058 -2.7115 -2.4358 -2.1133 -1.8616 -1.6884
 -1.5726 -1.4895 -1.4253 -1.3724 -1.3282 -1.2416 -1.1803 -1.1389 -1.1157
 -2.9972 -2.9313 -2.8693 -2.7986 -2.7025 -2.5596 -2.3429 -2.0776 -1.8488 -1.6837
 -1.5704 -1.4888 -1.4258 -1.3744 -1.3312 -1.2484 -1.1905 -1.1521 -1.1329 -1.1320
 -2.8167 -2.7342 -2.6639 -2.5957 -2.5169 -2.4104 -2.2516 -2.0429 -1.8424 -1.6855
 -1.5730 -1.4913 -1.4282 -1.3771 -1.3343 -1.2534 -1.1981 -1.1626 -1.1460 -1.1467
