 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.6617 -0.6596 -0.6582 -0.6568 -0.6538 -0.6476 -0.6375 -0.6243 -0.6095 -0.5953
 -0.5832 -0.5734 -0.5650 -0.5572 -0.5518 -0.5369 -0.5268 -0.5248 -0.5371 -0.5650
 -0.6012 -0.6389 -0.6757 -0.7114 -0.7462 -0.7806 -0.8151 -0.8500 -0.8862 -0.9250
 -0.9687
 -0.5516 -0.5587 -0.5667 -0.5747 -0.5820 -0.5867 -0.5876 -0.5840 -0.5766 -0.5669
 -0.5567 -0.5478 -0.5404 -0.5341 -0.5290 -0.5166 -0.5090 -0.5110 -0.5244 -0.5518
 -0.5895 -0.6314 -0.6735 -0.7141 -0.7530 -0.7904 -0.8270 -0.8631 -0.8993 -0.9365
 -0.9755
 -0.4381 -0.4532 -0.4686 -0.4837 -0.4984 -0.5119 -0.5224 -0.5289 -0.5310 -0.5291
 -0.5243 -0.5185 -0.5131 -0.5088 -0.5056 -0.4986 -0.4930 -0.4969 -0.5117 -0.5380
 -0.5749 -0.6183 -0.6642 -0.7099 -0.7537 -0.7954 -0.8355 -0.8742 -0.9119 -0.9495
 -0.9879
 -0.3212 -0.3431 -0.3676 -0.3875 -0.4080 -0.4277 -0.4456 -0.4608 -0.4721 -0.4793
 -0.4826 -0.4829 -0.4815 -0.4800 -0.4816 -0.4829 -0.4788 -0.4825 -0.4990
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.2143 -1.1690 -1.1370 -1.1134 -1.0951 -1.0771 -1.0545 -1.0241 -0.9865 -0.9440
 -0.8951 -0.8396 -0.7796 -0.7209 -0.6633 -0.5573 -0.4911 -0.4639 -0.4624
 -1.1184 -1.0607 -1.0210 -0.9944 -0.9762 -0.9628 -0.9504 -0.9339 -0.9131 -0.8882
 -0.8569 -0.8173 -0.7693 -0.7181 -0.6697 -0.5730 -0.5127 -0.4867 -0.4858 -0.4992
 -1.0751 -0.9927 -0.9390 -0.9132 -0.8917 -0.8780 -0.8689 -0.8602 -0.8499 -0.8370
 -0.8197 -0.7953 -0.7608 -0.7180 -0.6748 -0.5867 -0.5313 -0.5064 -0.5058 -0.5191
 -0.5397
 -1.0677 -0.9690 -0.8997 -0.8560 -0.8309 -0.8178 -0.8112 -0.8062 -0.7991 -0.7910
 -0.7811 -0.7680 -0.7476 -0.7159 -0.6786 -0.5984 -0.5469 -0.5230 -0.5224 -0.5359
 -0.5564 -0.5812
 -1.0741 -0.9811 -0.9019 -0.8426 -0.8013 -0.7744 -0.7588 -0.7519 -0.7513 -0.7528
 -0.7472 -0.7381 -0.7261 -0.7073 -0.6781 -0.6062 -0.5582 -0.5356 -0.5353 -0.5496
 -0.5708 -0.5956 -0.6234 -0.6539
 -1.0674 -0.9820 -0.9068 -0.8423 -0.7891 -0.7478 -0.7182 -0.6999 -0.6918 -0.6937
 -0.6994 -0.7006 -0.6971 -0.6881 -0.6702 -0.6089 -0.5647 -0.5433 -0.5437 -0.5596
 -0.5826 -0.6086 -0.6368 -0.6669 -0.6990 -0.7333 -0.7703 -0.8124 -0.8601 -0.9093
 -1.0379 -0.9657 -0.8998 -0.8414 -0.7904 -0.7470 -0.7116 -0.6846 -0.6660 -0.6541
 -0.6482 -0.6477 -0.6490 -0.6498 -0.6456 -0.6054 -0.5657 -0.5459 -0.5468 -0.5646
 -0.5905 -0.6191 -0.6488 -0.6796 -0.7117 -0.7451 -0.7806 -0.8184 -0.8611 -0.9101
 -0.9618
 -0.9831 -0.9266 -0.8735 -0.8251 -0.7816 -0.7425 -0.7075 -0.6774 -0.6532 -0.6349
 -0.6213 -0.6116 -0.6054 -0.6034 -0.6038 -0.5888 -0.5609 -0.5434 -0.5447 -0.5636
 -0.5929 -0.6253 -0.6580 -0.6908 -0.7240 -0.7577 -0.7925 -0.8289 -0.8677 -0.9110
 -0.9617
 -0.9035 -0.8623 -0.8239 -0.7881 -0.7550 -0.7242 -0.6951 -0.6676 -0.6425 -0.6211
 -0.6036 -0.5898 -0.5788 -0.5706 -0.5666 -0.5583 -0.5464 -0.5358 -0.5382 -0.5574
 -0.5892 -0.6260 -0.6631 -0.6994 -0.7350 -0.7703 -0.8059 -0.8420 -0.8794 -0.9191
 -0.9636
 -0.8075 -0.7809 -0.7556 -0.7318 -0.7098 -0.6892 -0.6687 -0.6479 -0.6269 -0.6066
 -0.5882 -0.5726 -0.5597 -0.5492 -0.5413 -0.5302 -0.5243 -0.5224 -0.5279 -0.5468
 -0.5791 -0.6191 -0.6609 -0.7019 -0.7414 -0.7796 -0.8172 -0.8544 -0.8917 -0.9300
 -0.9701
 -0.7039 -0.6868 -0.6726 -0.6593 -0.6474 -0.6365 -0.6256 -0.6136 -0.5998 -0.5847
 -0.5692 -0.5544 -0.5413 -0.5304 -0.5217 -0.5083 -0.5027 -0.5054 -0.5152 -0.5345
 -0.5661 -0.6069 -0.6520 -0.6977 -0.7419 -0.7843 -0.8253 -0.8649 -0.9037 -0.9425
 -0.9818
 -0.5945 -0.5870 -0.5809 -0.5761 -0.5723 -0.5694 -0.5670 -0.5637 -0.5585 -0.5510
 -0.5415 -0.5308 -0.5200 -0.5102 -0.5078 -0.4926 -0.4816 -0.4848 -0.5001
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.5007 -1.4442 -1.3981 -1.3568 -1.3188 -1.2738 -1.2110 -1.1289 -1.0494 -0.9765
 -0.9080 -0.8421 -0.7794 -0.7218 -0.6702 -0.5672 -0.4978 -0.4611 -0.4540
 -1.3714 -1.3071 -1.2572 -1.2166 -1.1808 -1.1449 -1.0997 -1.0411 -0.9841 -0.9306
 -0.8785 -0.8257 -0.7722 -0.7208 -0.6739 -0.5801 -0.5176 -0.4844 -0.4772 -0.4879
 -1.2796 -1.2064 -1.1503 -1.1069 -1.0718 -1.0413 -1.0093 -0.9686 -0.9274 -0.8882
 -0.8497 -0.8097 -0.7663 -0.7213 -0.6785 -0.5921 -0.5348 -0.5039 -0.4965 -0.5066
 -0.5267
 -1.2203 -1.1291 -1.0634 -1.0201 -0.9855 -0.9571 -0.9317 -0.9038 -0.8743 -0.8457
 -0.8179 -0.7891 -0.7569 -0.7199 -0.6817 -0.6019 -0.5486 -0.5197 -0.5124 -0.5220
 -0.5418 -0.5670
 -1.1937 -1.0862 -1.0035 -0.9426 -0.9008 -0.8758 -0.8622 -0.8463 -0.8265 -0.8052
 -0.7839 -0.7629 -0.7404 -0.7135 -0.6815 -0.6083 -0.5587 -0.5317 -0.5249 -0.5345
 -0.5546 -0.5801 -0.6087 -0.6403
 -1.1939 -1.0831 -0.9885 -0.9108 -0.8508 -0.8073 -0.7803 -0.7682 -0.7638 -0.7594
 -0.7498 -0.7350 -0.7179 -0.6992 -0.6757 -0.6108 -0.5648 -0.5397 -0.5338 -0.5438
 -0.5650 -0.5915 -0.6206 -0.6519 -0.6853 -0.7211 -0.7598 -0.8033 -0.8518 -0.9007
 -1.1924 -1.0842 -0.9892 -0.9079 -0.8405 -0.7873 -0.7473 -0.7187 -0.6996 -0.6901
 -0.6889 -0.6897 -0.6861 -0.6766 -0.6619 -0.6091 -0.5668 -0.5437 -0.5388 -0.5496
 -0.5720 -0.6005 -0.6312 -0.6633 -0.6967 -0.7316 -0.7687 -0.8084 -0.8522 -0.9016
 -0.9528
 -1.1786 -1.0783 -0.9878 -0.9082 -0.8402 -0.7835 -0.7375 -0.7013 -0.6740 -0.6539
 -0.6401 -0.6328 -0.6316 -0.6321 -0.6304 -0.6020 -0.5646 -0.5437 -0.5397 -0.5511
 -0.5722 -0.6058 -0.6392 -0.6732 -0.7077 -0.7429 -0.7794 -0.8170 -0.8573 -0.9023
 -0.9532
 -1.1396 -1.0548 -0.9728 -0.8998 -0.8357 -0.7806 -0.7339 -0.6947 -0.6626 -0.6371
 -0.6172 -0.6020 -0.5912 -0.5854 -0.5839 -0.5785 -0.5572 -0.5394 -0.5365 -0.5484
 -0.5731 -0.6066 -0.6435 -0.6807 -0.7177 -0.7544 -0.7916 -0.8293 -0.8684 -0.9097
 -0.9550
 -1.0768 -1.0078 -0.9397 -0.8768 -0.8201 -0.7702 -0.7270 -0.6892 -0.6564 -0.6283
 -0.6048 -0.5856 -0.5701 -0.5582 -0.5501 -0.5436 -0.5387 -0.5307 -0.5297 -0.5415
 -0.5662 -0.6011 -0.6413 -0.6826 -0.7232 -0.7627 -0.8018 -0.8405 -0.8795 -0.9195
 -0.9610
 -0.9962 -0.9409 -0.8867 -0.8345 -0.7874 -0.7454 -0.7083 -0.6754 -0.6458 -0.6191
 -0.5951 -0.5740 -0.5562 -0.5414 -0.5298 -0.5147 -0.5122 -0.5142 -0.5191 -0.5318
 -0.5560 -0.5910 -0.6333 -0.6784 -0.7233 -0.7667 -0.8090 -0.8500 -0.8904 -0.9308
 -0.9717
 -0.9026 -0.8590 -0.8165 -0.7755 -0.7377 -0.7041 -0.6746 -0.6484 -0.6245 -0.6023
 -0.5813 -0.5616 -0.5437 -0.5280 -0.5230 -0.4918 -0.4777 -0.4899 -0.5047
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.9100 -1.8542 -1.8014 -1.7450 -1.6832 -1.5983 -1.4714 -1.3034 -1.1473 -1.0216
 -0.9226 -0.8421 -0.7751 -0.7178 -0.6680 -0.5697 -0.5004 -0.4591 -0.4436
 -1.7292 -1.6664 -1.6130 -1.5624 -1.5081 -1.4415 -1.3466 -1.2168 -1.0938 -0.9900
 -0.9043 -0.8322 -0.7702 -0.7169 -0.6705 -0.5797 -0.5178 -0.4808 -0.4671 -0.4727
 -1.5920 -1.5183 -1.4589 -1.4087 -1.3617 -1.3107 -1.2425 -1.1451 -1.0474 -0.9614
 -0.8878 -0.8240 -0.7674 -0.7175 -0.6737 -0.5887 -0.5315 -0.4980 -0.4855 -0.4904
 -0.5082
 -1.4916 -1.4069 -1.3387 -1.2836 -1.2371 -1.1941 -1.1463 -1.0769 -1.0007 -0.9303
 -0.8682 -0.8132 -0.7631 -0.7172 -0.6761 -0.5958 -0.5424 -0.5114 -0.5002 -0.5049
 -0.5219 -0.5468
 -1.3943 -1.3053 -1.2371 -1.1813 -1.1339 -1.0929 -1.0545 -1.0080 -0.9510 -0.8947
 -0.8435 -0.7973 -0.7545 -0.7142 -0.6764 -0.6005 -0.5503 -0.5216 -0.5115 -0.5165
 -0.5333 -0.5580 -0.5873 -0.6201
 -1.3476 -1.2336 -1.1421 -1.0732 -1.0244 -0.9909 -0.9637 -0.9348 -0.8971 -0.8549
 -0.8137 -0.7757 -0.7402 -0.7064 -0.6733 -0.6026 -0.5554 -0.5286 -0.5197 -0.5253
 -0.5422 -0.5674 -0.5971 -0.6297 -0.6648 -0.7026 -0.7437 -0.7892 -0.8392 -0.8884
 -1.3341 -1.2112 -1.1059 -1.0189 -0.9505 -0.8987 -0.8611 -0.8351 -0.8153 -0.7961
 -0.7739 -0.7481 -0.7203 -0.6927 -0.6654 -0.6018 -0.5574 -0.5326 -0.5248 -0.5311
 -0.5486 -0.5746 -0.6055 -0.6389 -0.6741 -0.7112 -0.7504 -0.7925 -0.8385 -0.8892
 -0.9399
 -1.3305 -1.2055 -1.0955 -1.0010 -0.9219 -0.8583 -0.8087 -0.7704 -0.7404 -0.7171
 -0.7013 -0.6913 -0.6818 -0.6684 -0.6503 -0.5976 -0.5564 -0.5336 -0.5268 -0.5336
 -0.5518 -0.5789 -0.6115 -0.6468 -0.6832 -0.7205 -0.7593 -0.7997 -0.8429 -0.8890
 -0.9402
 -1.3258 -1.2022 -1.0925 -0.9958 -0.9125 -0.8428 -0.7859 -0.7403 -0.7042 -0.6752
 -0.6518 -0.6341 -0.6228 -0.6168 -0.6120 -0.5870 -0.5516 -0.5310 -0.5255 -0.5331
 -0.5520 -0.5801 -0.6148 -0.6526 -0.6913 -0.7302 -0.7696 -0.8097 -0.8512 -0.8948
 -0.9420
 -1.3090 -1.1947 -1.0887 -0.9939 -0.9104 -0.8385 -0.7782 -0.7283 -0.6876 -0.6546
 -0.6276 -0.6056 -0.5879 -0.5748 -0.5666 -0.5580 -0.5425 -0.5253 -0.5211 -0.5290
 -0.5482 -0.5770 -0.6133 -0.6538 -0.6955 -0.7369 -0.7781 -0.8190 -0.8604 -0.9028
 -0.9471
 -1.2710 -1.1691 -1.0736 -0.9846 -0.9042 -0.8337 -0.7733 -0.7223 -0.6796 -0.6440
 -0.6143 -0.5897 -0.5692 -0.5522 -0.5388 -0.5225 -0.5192 -0.5150 -0.5134 -0.5221
 -0.5412 -0.5702 -0.6074 -0.6502 -0.6951 -0.7398 -0.7839 -0.8270 -0.8696 -0.9122
 -0.9554
 -1.2122 -1.1242 -1.0399 -0.9607 -0.8866 -0.8205 -0.7629 -0.7135 -0.6715 -0.6359
 -0.6054 -0.5793 -0.5571 -0.5383 -0.5286 -0.4805 -0.4817 -0.5001 -0.5024
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.1409 -2.0963 -2.0495 -1.9921 -1.9010 -1.7728 -1.6099 -1.4146 -1.2061 -1.0469
 -0.9305 -0.8421 -0.7716 -0.7135 -0.6641 -0.5676 -0.5001 -0.4577 -0.4388
 -1.9358 -1.8832 -1.8356 -1.7850 -1.7229 -1.6379 -1.5117 -1.3333 -1.1621 -1.0237
 -0.9175 -0.8348 -0.7681 -0.7128 -0.6660 -0.5760 -0.5146 -0.4770 -0.4610 -0.4638
 -1.7704 -1.7055 -1.6521 -1.6037 -1.5528 -1.4899 -1.3994 -1.2645 -1.1251 -1.0047
 -0.9080 -0.8306 -0.7670 -0.7138 -0.6689 -0.5835 -0.5265 -0.4924 -0.4784 -0.4811
 -0.4970
 -1.6461 -1.5664 -1.5025 -1.4498 -1.4024 -1.3534 -1.2918 -1.1957 -1.0851 -0.9828
 -0.8965 -0.8252 -0.7655 -0.7146 -0.6713 -0.5895 -0.5359 -0.5043 -0.4920 -0.4949
 -0.5101 -0.5342
 -1.5447 -1.4589 -1.3863 -1.3261 -1.2756 -1.2306 -1.1849 -1.1216 -1.0384 -0.9545
 -0.8798 -0.8161 -0.7613 -0.7137 -0.6722 -0.5937 -0.5429 -0.5135 -0.5024 -0.5059
 -0.5208 -0.5444 -0.5737 -0.6066
 -1.4443 -1.3442 -1.2681 -1.2108 -1.1642 -1.1227 -1.0834 -1.0413 -0.9835 -0.9184
 -0.8563 -0.8011 -0.7526 -0.7095 -0.6709 -0.5957 -0.5474 -0.5199 -0.5100 -0.5141
 -0.5292 -0.5528 -0.5823 -0.6154 -0.6515 -0.6904 -0.7328 -0.7797 -0.8303 -0.8797
 -1.4075 -1.2872 -1.1868 -1.1073 -1.0467 -1.0018 -0.9692 -0.9426 -0.9114 -0.8702
 -0.8243 -0.7795 -0.7382 -0.7006 -0.6661 -0.5954 -0.5494 -0.5238 -0.5148 -0.5196
 -0.5352 -0.5592 -0.5894 -0.6233 -0.6595 -0.6977 -0.7384 -0.7817 -0.8291 -0.8803
 -0.9310
 -1.3963 -1.2684 -1.1569 -1.0623 -0.9852 -0.9244 -0.8771 -0.8402 -0.8104 -0.7839
 -0.7605 -0.7377 -0.7124 -0.6847 -0.6562 -0.5925 -0.5488 -0.5249 -0.5169 -0.5223
 -0.5385 -0.5632 -0.5945 -0.6297 -0.6671 -0.7057 -0.7457 -0.7877 -0.8321 -0.8798
 -0.9316
 -1.3921 -1.2626 -1.1469 -1.0458 -0.9596 -0.8884 -0.8310 -0.7852 -0.7479 -0.7161
 -0.6890 -0.6682 -0.6538 -0.6423 -0.6296 -0.5852 -0.5449 -0.5228 -0.5162 -0.5222
 -0.5392 -0.5649 -0.5976 -0.6348 -0.6741 -0.7141 -0.7549 -0.7965 -0.8394 -0.8845
 -0.9328
 -1.3906 -1.2626 -1.1464 -1.0431 -0.9528 -0.8757 -0.8115 -0.7590 -0.7164 -0.6813
 -0.6516 -0.6266 -0.6063 -0.5915 -0.5818 -0.5647 -0.5381 -0.5180 -0.5126 -0.5191
 -0.5365 -0.5629 -0.5967 -0.6358 -0.6775 -0.7197 -0.7621 -0.8045 -0.8474 -0.8915
 -0.9369
 -1.3762 -1.2557 -1.1444 -1.0418 -0.9512 -0.8720 -0.8044 -0.7478 -0.7011 -0.6626
 -0.6307 -0.6039 -0.5812 -0.5624 -0.5476 -0.5287 -0.5206 -0.5097 -0.5059 -0.5133
 -0.5308 -0.5576 -0.5922 -0.6329 -0.6770 -0.7220 -0.7669 -0.8113 -0.8552 -0.8994
 -0.9439
 -1.3489 -1.2332 -1.1300 -1.0342 -0.9459 -0.8676 -0.7995 -0.7415 -0.6929 -0.6523
 -0.6184 -0.5899 -0.5659 -0.5455 -0.5270 -0.4772 -0.4924 -0.4979 -0.4961
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.3575 -2.3334 -2.3022 -2.2539 -2.1501 -1.9894 -1.7805 -1.5306 -1.2679 -1.0734
 -0.9388 -0.8417 -0.7675 -0.7079 -0.6583 -0.5629 -0.4966 -0.4540 -0.4340
 -2.1392 -2.1048 -2.0710 -2.0280 -1.9633 -1.8612 -1.6997 -1.4644 -1.2374 -1.0592
 -0.9309 -0.8371 -0.7653 -0.7077 -0.6600 -0.5700 -0.5090 -0.4710 -0.4535 -0.4539
 -1.9514 -1.9030 -1.8622 -1.8212 -1.7702 -1.6966 -1.5816 -1.4035 -1.2130 -1.0515
 -0.9286 -0.8368 -0.7661 -0.7095 -0.6628 -0.5762 -0.5191 -0.4845 -0.4694 -0.4705
 -0.4846
 -1.8015 -1.7355 -1.6830 -1.6381 -1.5935 -1.5395 -1.4624 -1.3366 -1.1838 -1.0415
 -0.9264 -0.8372 -0.7676 -0.7116 -0.6656 -0.5815 -0.5273 -0.4950 -0.4817 -0.4835
 -0.4970 -0.5200
 -1.6879 -1.6058 -1.5391 -1.4848 -1.4380 -1.3926 -1.3394 -1.2578 -1.1431 -1.0240
 -0.9197 -0.8353 -0.7678 -0.7130 -0.6677 -0.5853 -0.5335 -0.5032 -0.4911 -0.4936
 -0.5070 -0.5293 -0.5583 -0.5916
 -1.5658 -1.4873 -1.4201 -1.3608 -1.3090 -1.2631 -1.2192 -1.1670 -1.0885 -0.9951
 -0.9056 -0.8287 -0.7651 -0.7124 -0.6682 -0.5876 -0.5377 -0.5092 -0.4981 -0.5011
 -0.5148 -0.5369 -0.5656 -0.5991 -0.6359 -0.6761 -0.7199 -0.7686 -0.8205 -0.8708
 -1.4831 -1.3751 -1.2904 -1.2266 -1.1783 -1.1392 -1.1032 -1.0665 -1.0186 -0.9528
 -0.8813 -0.8150 -0.7574 -0.7085 -0.6664 -0.5880 -0.5398 -0.5129 -0.5027 -0.5062
 -0.5204 -0.5427 -0.5717 -0.6055 -0.6425 -0.6819 -0.7240 -0.7690 -0.8182 -0.8708
 -0.9223
 -1.4558 -1.3318 -1.2255 -1.1384 -1.0697 -1.0168 -0.9757 -0.9433 -0.9141 -0.8785
 -0.8352 -0.7883 -0.7420 -0.6994 -0.6612 -0.5863 -0.5395 -0.5142 -0.5050 -0.5090
 -0.5237 -0.5465 -0.5762 -0.6109 -0.6486 -0.6883 -0.7299 -0.7732 -0.8193 -0.8690
 -0.9224
 -1.4471 -1.3167 -1.2010 -1.1008 -1.0170 -0.9492 -0.8952 -0.8516 -0.8152 -0.7818
 -0.7499 -0.7218 -0.6968 -0.6722 -0.6461 -0.5814 -0.5364 -0.5126 -0.5047 -0.5094
 -0.5247 -0.5485 -0.5791 -0.6151 -0.6543 -0.6952 -0.7374 -0.7813 -0.8269 -0.8740
 -0.9223
 -1.4497 -1.3159 -1.1961 -1.0898 -0.9976 -0.9197 -0.8555 -0.8034 -0.7606 -0.7240
 -0.6907 -0.6610 -0.6366 -0.6182 -0.6039 -0.5696 -0.5311 -0.5085 -0.5018 -0.5071
 -0.5228 -0.5474 -0.5789 -0.6161 -0.6570 -0.6996 -0.7431 -0.7870 -0.8316 -0.8775
 -0.9247
 -1.4506 -1.3191 -1.1979 -1.0895 -0.9933 -0.9098 -0.8390 -0.7800 -0.7315 -0.6913
 -0.6571 -0.6271 -0.6010 -0.5791 -0.5619 -0.5374 -0.5197 -0.5016 -0.4960 -0.5022
 -0.5183 -0.5433 -0.5756 -0.6139 -0.6564 -0.7012 -0.7468 -0.7924 -0.8379 -0.8838
 -0.9296
 -1.4407 -1.3154 -1.1985 -1.0911 -0.9935 -0.9078 -0.8334 -0.7702 -0.7174 -0.6736
 -0.6371 -0.6063 -0.5798 -0.5570 -0.5201 -0.4848 -0.5022 -0.4919 -0.4873
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.5367 -2.5383 -2.5502 -2.5359 -2.4590 -2.2906 -2.0076 -1.6364 -1.3294 -1.1041
 -0.9495 -0.8424 -0.7633 -0.7014 -0.6509 -0.5561 -0.4902 -0.4477 -0.4268
 -2.3172 -2.3108 -2.2964 -2.2706 -2.2133 -2.1000 -1.9011 -1.6004 -1.3152 -1.0984
 -0.9465 -0.8404 -0.7625 -0.7020 -0.6527 -0.5618 -0.5008 -0.4625 -0.4440 -0.4426
 -2.1174 -2.0921 -2.0716 -2.0458 -2.0020 -1.9223 -1.7826 -1.5560 -1.3082 -1.1023
 -0.9515 -0.8441 -0.7654 -0.7047 -0.6559 -0.5673 -0.5094 -0.4741 -0.4581 -0.4580
 -0.4705
 -1.9484 -1.9032 -1.8689 -1.8383 -1.8018 -1.7465 -1.6545 -1.4963 -1.2944 -1.1066
 -0.9589 -0.8502 -0.7700 -0.7085 -0.6595 -0.5721 -0.5166 -0.4834 -0.4691 -0.4699
 -0.4823 -0.5041
 -1.8151 -1.7489 -1.6975 -1.6563 -1.6187 -1.5760 -1.5159 -1.4147 -1.2641 -1.1028
 -0.9637 -0.8560 -0.7748 -0.7124 -0.6629 -0.5760 -0.5223 -0.4907 -0.4775 -0.4790
 -0.4916 -0.5127 -0.5411 -0.5744
 -1.6788 -1.6263 -1.5610 -1.5068 -1.4613 -1.4197 -1.3749 -1.3127 -1.2119 -1.0846
 -0.9613 -0.8585 -0.7781 -0.7154 -0.6656 -0.5787 -0.5264 -0.4964 -0.4839 -0.4859
 -0.4987 -0.5197 -0.5475 -0.5808 -0.6182 -0.6596 -0.7052 -0.7552 -0.8081 -0.8592
 -1.5658 -1.4834 -1.4225 -1.3729 -1.3275 -1.2844 -1.2430 -1.1994 -1.1378 -1.0478
 -0.9471 -0.8547 -0.7779 -0.7164 -0.6669 -0.5800 -0.5287 -0.5002 -0.4884 -0.4907
 -0.5038 -0.5251 -0.5529 -0.5861 -0.6233 -0.6636 -0.7069 -0.7538 -0.8049 -0.8585
 -0.9106
 -1.5089 -1.3961 -1.3040 -1.2333 -1.1804 -1.1401 -1.1067 -1.0748 -1.0391 -0.9861
 -0.9153 -0.8402 -0.7718 -0.7138 -0.6658 -0.5797 -0.5290 -0.5017 -0.4910 -0.4935
 -0.5070 -0.5287 -0.5569 -0.5905 -0.6281 -0.6685 -0.7113 -0.7562 -0.8041 -0.8557
 -0.9101
 -1.4897 -1.3644 -1.2545 -1.1617 -1.0868 -1.0283 -0.9821 -0.9449 -0.9123 -0.8791
 -0.8386 -0.7932 -0.7465 -0.7011 -0.6592 -0.5770 -0.5267 -0.5006 -0.4912 -0.4944
 -0.5083 -0.5308 -0.5597 -0.5940 -0.6325 -0.6738 -0.7170 -0.7615 -0.8080 -0.8570
 -0.9090
 -1.4886 -1.3570 -1.2395 -1.1354 -1.0461 -0.9723 -0.9127 -0.8644 -0.8240 -0.7878
 -0.7520 -0.7165 -0.6844 -0.6567 -0.6317 -0.5716 -0.5230 -0.4974 -0.4890 -0.4929
 -0.5072 -0.5301 -0.5598 -0.5949 -0.6344 -0.6769 -0.7211 -0.7664 -0.8126 -0.8604
 -0.9093
 -1.4963 -1.3619 -1.2394 -1.1296 -1.0327 -0.9493 -0.8792 -0.8215 -0.7740 -0.7339
 -0.6978 -0.6640 -0.6330 -0.6064 -0.5850 -0.5479 -0.5160 -0.4917 -0.4841 -0.4889
 -0.5036 -0.5270 -0.5574 -0.5934 -0.6339 -0.6777 -0.7235 -0.7701 -0.8173 -0.8649
 -0.9111
 -1.5010 -1.3692 -1.2460 -1.1327 -1.0321 -0.9433 -0.8667 -0.8018 -0.7478 -0.7030
 -0.6650 -0.6318 -0.6021 -0.5756 -0.5191 -0.5059 -0.5057 -0.4835 -0.4765
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.6750 -2.7031 -2.7222 -2.6976 -2.6089 -2.4255 -2.1320 -1.7083 -1.3885 -1.1399
 -0.9642 -0.8446 -0.7594 -0.6943 -0.6423 -0.5466 -0.4814 -0.4388 -0.4167
 -2.4576 -2.4761 -2.4920 -2.4911 -2.4513 -2.3373 -2.0993 -1.7253 -1.3943 -1.1422
 -0.9659 -0.8455 -0.7602 -0.6958 -0.6446 -0.5518 -0.4903 -0.4513 -0.4319 -0.4292
 -2.2531 -2.2553 -2.2607 -2.2577 -2.2298 -2.1527 -1.9917 -1.7145 -1.4073 -1.1579
 -0.9781 -0.8536 -0.7654 -0.6999 -0.6484 -0.5569 -0.4978 -0.4614 -0.4443 -0.4430
